IP_Address,Declared_Latitude,Real_Latitude,Declared_Longitude,Real_Longitude,Real_Country,Is_Match,Distance_km
223.190.169.172,25.927927927927,26.1153,84.766418431535,86.5951,IN,False,
122.176.79.138,28.504504504504,28.6214,77.175005077671,77.2148,IN,True,13.52785557136298
157.50.24.179,15.189189189189,12.9719,76.734708324875,77.5937,IN,False,
106.221.223.103,16.684684684684,19.0728,74.449701900502,72.8826,IN,False,
157.49.166.251,11.783783783783,11.6538,77.801817785331,78.1554,IN,True,41.14005964130234
152.58.92.191,28.756756756756,28.6519,77.19629225892,77.2315,IN,True,12.119901777405776
47.29.162.115,26.126126126126,26.1844,91.753076890121,91.7458,IN,True,6.497052980511409
106.200.153.224,17.423423423423,17.384,78.597187447301,78.4564,IN,True,15.582701491640618
117.99.9.12,27.585585585585,29.9679,78.246392950369,77.5452,IN,False,
152.58.195.81,14.288288288288,12.9719,75.283767998584,77.5937,IN,False,
47.9.144.53,27.279279279279,26.4652,79.955466793955,80.3498,IN,False,
152.58.208.120,12.972972972972,12.9719,77.657808279804,77.5937,IN,True,6.956550608464225
152.58.143.221,18.774774774774,20.2724,82.935429643068,85.8338,IN,False,
152.58.178.155,22.486486486486,22.5626,88.3574796015,88.363,IN,True,8.447726066373376
152.58.53.120,19.171171171171,19.0728,72.812850011464,72.8826,IN,True,13.131209732681413
49.204.210.135,17.477477477477,17.5043,78.54493960268,78.5426,IN,True,2.97895424919109
112.79.111.128,26.522522522522,26.4652,80.226957381691,80.3498,IN,True,13.795701772220404
157.35.40.126,22.162162162162,25.5941,85.506410768297,85.1356,IN,False,
49.205.228.95,17.423423423423,17.384,78.446111642501,78.4564,IN,True,4.498001695899584
157.38.133.190,25.945945945945,26.9196,73.097422530516,75.7878,IN,False,
157.38.68.33,28.054054054054,26.9196,73.29673677122,75.7878,IN,False,
152.58.195.111,12.936936936936,12.9719,77.535649632945,77.5937,IN,True,7.391558209797131
157.49.241.173,9.8198198198198,9.919,77.989473709271,78.1195,IN,True,17.99266320831049
49.42.68.97,28.108108108108,28.6519,76.785835609777,77.2315,IN,False,
120.88.34.117,26.234234234234,18.975,81.232239659683,72.8258,IN,False,
49.15.224.146,29.729729729729,28.6519,78.514736274536,77.2315,IN,False,
47.29.166.28,26.936936936936,26.1844,94.727889049598,91.7458,IN,False,
157.38.103.177,29.243243243243,26.9196,73.285978377927,75.7878,IN,False,
106.196.31.116,15.819819819819,12.9719,74.497356280097,77.5937,IN,False,
157.38.198.52,25.351351351351,26.9196,74.648137255185,75.7878,IN,False,
171.60.236.21,26.126126126126,26.1844,91.773145367131,91.7458,IN,True,7.011267695882813
42.105.142.228,22.63063063063,22.5626,88.410827170576,88.363,IN,True,8.996669172798374
106.208.33.163,13.063063063063,13.0878,80.220089203774,80.2785,IN,True,6.900622950898084
132.154.143.13,30.918918918918,30.912,74.62218156764,75.8538,IN,False,
157.44.206.0,12.45045045045,8.4855,75.044105035429,76.9492,IN,False,
152.57.34.86,20.954954954954,18.5196,77.774489023366,73.8554,IN,False,
223.238.21.222,14.144144144144,17.5511,79.843970711848,80.6178,IN,False,
106.221.156.71,19.945945945945,20.2724,84.587505915689,85.8338,IN,False,
110.226.195.41,28.45045045045,28.6519,78.836436516096,77.2315,IN,False,
106.205.23.221,27.405405405405,28.4001,82.157287924844,76.9661,IN,False,
152.58.181.246,22.468468468468,22.5626,88.365481881807,88.363,IN,True,10.426998203813575
157.47.77.200,15.207207207207,17.384,79.579383792518,78.4564,IN,False,
157.47.67.139,17.495495495495,17.384,78.590505461956,78.4564,IN,True,18.84762710372093
106.222.95.11,21.315315315315,23.0258,71.948746020441,72.5873,IN,False,
110.224.73.145,29.927927927927,30.912,75.240213905294,75.8538,IN,False,
157.32.222.242,21.261261261261,21.1959,72.850332053146,72.8302,IN,True,7.532535611585265
106.197.97.36,11.639639639639,13.0878,78.12917868951,80.2785,IN,False,
152.59.10.115,21.351351351351,19.0728,74.887639186336,72.8826,IN,False,
152.58.140.97,23.747747747747,22.5626,88.08939681316,88.363,IN,False,
106.216.199.69,17.837837837837,17.384,78.47521787515,78.4564,IN,False,
157.35.78.182,24.252252252252,25.5941,83.929659244035,85.1356,IN,False,
106.205.227.8,22.432432432432,23.0258,69.843612147426,72.5873,IN,False,
157.47.86.135,14.414414414414,17.384,79.958489487861,78.4564,IN,False,
106.197.13.94,26.63063063063,26.1844,92.839940737532,91.7458,IN,False,
117.98.92.9,28.81081081081,26.9196,73.020806665555,75.7878,IN,False,
152.58.69.94,28.81081081081,27.1833,78.634628186168,78.0167,IN,False,
110.224.114.249,19.225225225225,19.0728,73.142088284766,72.8826,IN,True,32.091156889203376
49.15.231.222,18.612612612612,19.0728,73.730092332689,72.8826,IN,False,
152.58.196.41,13.639639639639,17.384,79.392164078322,78.4564,IN,False,
132.154.154.164,30.954954954954,30.912,75.154569133189,75.8538,IN,False,
152.59.198.151,16.288288288288,17.384,80.435682976687,78.4564,IN,False,
175.100.131.248,22.306306306306,22.2916,70.793087528693,70.7932,IN,True,1.6285341970738596
110.227.17.218,18.666666666666,18.5196,74.095890831844,73.8554,IN,True,30.1540356906949
152.58.65.35,28.576576576576,28.6519,77.412478587913,77.2315,IN,True,19.56935563546
223.239.106.160,27.171171171171,25.662,93.771454807449,94.1084,IN,False,
106.221.75.69,22.846846846846,23.0258,70.856253955288,72.5873,IN,False,
103.70.42.88,28.558558558558,28.6519,77.296654838189,77.2315,IN,True,12.150232655958716
106.77.132.38,23.333333333333,23.2547,76.823462376638,77.4029,IN,False,
182.68.200.27,26.99099099099,26.9196,75.705457031332,75.7878,IN,True,11.37642189906436
106.209.197.214,13.045045045045,12.9719,77.495426899111,77.5937,IN,True,13.3840855030289
137.97.114.81,10.558558558558,9.9399,76.484208944606,76.2602,IN,False,
152.58.219.173,10.792792792792,9.9667,76.781627955626,76.2667,IN,False,
152.58.37.216,22.954954954954,23.0258,72.556426871612,72.5873,IN,True,8.460150934097484
223.190.165.41,25.909909909909,25.2445,86.996997671073,86.9718,IN,False,
106.221.197.36,13.027027027027,12.9719,77.545266581887,77.5937,IN,True,8.04997861844658
103.82.125.113,28.612612612612,28.6519,77.377449381601,77.2315,IN,True,14.92065674369228
106.196.39.169,30.0,29.3875,76.355873438772,76.9682,IN,False,
49.37.67.40,24.054054054054,25.5941,84.095537675179,85.1356,IN,False,
152.58.218.238,8.8108108108108,9.9667,76.834614967925,76.2667,IN,False,
42.106.249.124,26.324324324324,19.0728,82.340673918581,72.8826,IN,False,
1.38.164.136,21.189189189189,21.1959,72.814750254488,72.8302,IN,True,1.767960562965884
152.58.234.236,16.018018018018,17.384,79.875961562558,78.4564,IN,False,
152.58.220.130,10.774774774774,13.0878,78.684532945737,80.2785,IN,False,
152.58.49.217,19.243243243243,19.0728,73.13102972856,72.8826,IN,True,32.23183920776179
157.49.77.11,10.954954954954,9.919,76.823384320982,78.1195,IN,False,
152.58.184.215,25.513513513513,26.4652,80.937797936707,80.3498,IN,False,
152.58.22.29,18.396396396396,19.0728,73.769949655404,72.8826,IN,False,
106.210.160.180,19.945945945945,16.8544,73.853537342658,74.5642,IN,False,
223.187.119.222,9.8558558558558,11.7338,78.638057375855,78.9592,IN,False,
49.14.154.220,28.522522522522,28.6519,77.495795260607,77.2315,IN,True,29.56423380072968
183.87.208.16,19.081081081081,19.0728,72.906615865831,72.8826,IN,True,2.6886036461615728
157.38.87.60,28.216216216216,26.9196,76.86343714249,75.7878,IN,False,
117.96.16.64,23.387387387387,25.5941,85.335299445019,85.1356,IN,False,
157.37.128.224,28.774774774774,28.6519,77.27128951032,77.2315,IN,True,14.16239227473362
223.231.137.187,12.864864864864,12.9719,77.531795445477,77.5937,IN,True,13.61417647361945
152.58.66.162,27.873873873873,28.6519,78.086735323863,77.2315,IN,False,
152.58.139.93,22.882882882882,22.5626,87.361712118721,88.363,IN,False,
152.58.17.99,18.558558558558,19.0728,73.820744712905,72.8826,IN,False,
157.45.82.69,12.918918918918,12.9719,77.622482614009,77.5937,IN,True,6.641454574579182
106.193.138.1,15.333333333333,19.9973,73.92888925213,73.791,IN,False,
106.202.72.134,28.612612612612,29.214,77.069581545865,78.9569,IN,False,
157.51.8.97,12.864864864864,13.0878,79.34302690046,80.2785,IN,False,
106.205.169.111,28.594594594594,28.6519,78.143979772984,77.2315,IN,False,
106.213.81.190,16.702702702702,18.5196,74.249794760938,73.8554,IN,False,
152.58.97.254,29.495495495495,27.1833,77.421668681922,78.0167,IN,False,
152.58.35.6,22.324324324324,23.0258,73.178531399263,72.5873,IN,False,
115.187.51.212,22.558558558558,22.5626,88.364558690591,88.363,IN,True,0.4753873965955614
223.189.194.72,26.72072072072,26.4652,83.149950240376,80.3498,IN,False,
157.48.217.193,17.513513513513,17.384,78.428256083981,78.4564,IN,True,14.642275061166584
117.228.162.167,21.081081081081,17.6715,79.114786227171,75.9104,IN,False,
152.58.58.131,23.063063063063,22.7179,77.529976007907,75.8333,IN,False,
27.61.130.31,23.063063063063,23.0258,72.673336945022,72.5873,IN,True,9.735694588159143
106.194.245.23,19.117117117117,19.0728,72.846216548049,72.8826,IN,True,6.222857574332881
152.58.208.1,13.027027027027,12.9719,76.102735984847,77.5937,IN,False,
47.15.127.168,27.549549549549,26.4652,81.614536324843,80.3498,IN,False,
110.226.161.4,25.405405405405,26.9196,75.120386156023,75.7878,IN,False,
152.58.69.8,30.0,27.1833,78.2075553832,78.0167,IN,False,
117.98.91.106,26.576576576576,26.9196,76.316015089324,75.7878,IN,False,
152.57.154.28,19.711711711711,19.9973,77.132449163618,73.791,IN,False,
110.226.202.145,29.207207207207,27.1833,79.514870113026,78.0167,IN,False,
106.221.190.120,17.423423423423,17.384,78.446111642501,78.4564,IN,True,4.498001695899584
152.59.192.7,17.459459459459,17.384,78.348284872647,78.4564,IN,True,14.201735662636525
157.41.255.69,21.225225225225,20.2724,83.308962727021,85.8338,IN,False,
223.231.130.217,12.864864864864,12.9719,77.587241306343,77.5937,IN,True,11.862000319990088
152.58.181.76,22.702702702702,22.5626,88.398690250843,88.363,IN,True,15.942720235715516
49.34.235.159,22.27027027027,23.0258,70.794309805568,72.5873,IN,False,
152.59.64.233,29.945945945945,28.6519,78.040250314244,77.2315,IN,False,
49.15.173.34,22.216216216216,22.7179,74.756888851056,75.8333,IN,False,
106.223.177.2,29.315315315315,28.6519,78.462437500668,77.2315,IN,False,
106.197.199.54,13.531531531531,12.9719,77.076479706774,77.5937,IN,False,
152.58.20.94,20.576576576576,19.0728,74.539134913294,72.8826,IN,False,
106.76.71.81,28.018018018018,27.5625,76.415344504573,76.625,IN,False,
47.31.187.116,28.522522522522,28.6519,77.311232636276,77.2315,IN,True,16.32287144135192
117.98.66.8,25.405405405405,26.8393,80.007400125281,80.9231,IN,False,
110.224.252.15,33.207207207207,32.7353,75.694608967363,74.8617,IN,False,
59.98.233.185,26.216216216216,26.2684,72.904884780042,73.0059,IN,True,11.631257773794786
110.224.182.96,22.756756756756,21.2333,75.909117849846,81.6333,IN,False,
106.194.61.215,21.801801801801,23.0258,72.151703032391,72.5873,IN,False,
152.58.209.103,12.972972972972,12.9719,77.602338416747,77.5937,IN,True,0.9447269416480272
42.106.36.87,19.189189189189,23.0258,72.820815399859,72.5873,IN,False,
152.58.123.140,28.396396396396,28.6519,77.300969762538,77.2315,IN,True,29.121928301130183
152.58.101.148,25.567567567567,25.1825,73.284332331117,75.8391,IN,False,
117.99.231.68,24.216216216216,25.5941,86.256925888672,85.1356,IN,False,
106.194.71.21,20.36036036036,23.0258,72.915934911767,72.5873,IN,False,
106.208.172.173,22.72072072072,22.7179,75.889111280992,75.8333,IN,True,5.742179030293106
152.59.103.110,26.9009009009,25.1825,78.170510128733,75.8391,IN,False,
157.33.98.9,19.261261261261,18.5196,76.784563653343,73.8554,IN,False,
42.106.238.219,31.639639639639,19.0728,74.834848126392,72.8826,IN,False,
49.37.113.202,20.324324324324,20.2724,85.830136715219,85.8338,IN,True,5.761159878671539
106.221.197.165,13.927927927927,12.9719,75.573260306424,77.5937,IN,False,
45.115.58.209,18.774774774774,18.7527,73.401090439035,73.4057,IN,True,2.4913104008814138
152.58.197.62,14.72072072072,17.384,79.063660440488,78.4564,IN,False,
106.196.61.106,29.099099099099,28.8945,76.956731962661,76.5892,IN,True,42.38879194883567
157.33.67.1,19.297297297297,18.5196,73.078792284982,73.8554,IN,False,
106.78.180.23,21.153153153153,18.5348,72.874294776894,73.9306,IN,False,
157.48.202.176,13.675675675675,17.384,79.515560839314,78.4564,IN,False,
132.154.52.136,27.153153153153,28.6519,77.981773130751,77.2315,IN,False,
152.58.22.43,16.972972972972,19.0728,74.016773644224,72.8826,IN,False,
103.79.249.47,28.738738738738,28.6796,77.121328521186,77.068,IN,True,8.373299409027956
223.182.228.56,11.081081081081,11.0594,77.003201334648,78.1397,IN,False,
157.33.252.17,21.459459459459,18.5196,78.272992188833,73.8554,IN,False,
106.221.238.32,28.45045045045,28.6519,77.012562627369,77.2315,IN,True,30.943077841856784
152.58.149.140,18.774774774774,20.2724,82.916399025895,85.8338,IN,False,
1.187.212.66,22.306306306306,22.7179,73.188562017284,75.8333,IN,False,
106.194.34.163,11.261261261261,10.6132,75.783388170109,76.0018,IN,False,
49.42.69.91,29.243243243243,28.6519,76.259543012027,77.2315,IN,False,
152.58.26.216,21.243243243243,22.7179,81.347321135305,75.8333,IN,False,
132.154.61.47,27.261261261261,28.6519,77.793950417799,77.2315,IN,False,
223.188.80.151,27.801801801801,26.9295,74.673942977493,75.7962,IN,False,
47.29.167.217,26.792792792792,26.1844,92.972257624088,91.7458,IN,False,
106.206.27.42,13.333333333333,12.9719,74.753735349732,77.5937,IN,False,
49.35.247.237,21.369369369369,22.7179,81.417190796167,75.8333,IN,False,
152.58.218.218,12.468468468468,9.9667,75.030866323498,76.2667,IN,False,
157.48.229.250,17.333333333333,17.384,78.615144916909,78.4564,IN,True,17.779040582251717
152.57.200.78,20.108108108108,18.5196,77.325969915651,73.8554,IN,False,
128.14.197.18,26.882882882882,38.8951,78.925685729211,-77.0364,US,False,
152.58.27.182,23.171171171171,22.7179,75.789341279324,75.8333,IN,False,
152.58.71.52,26.846846846846,26.9196,75.810760857059,75.7878,IN,True,8.377764900700637
157.45.55.25,12.954954954954,12.9719,77.966493017779,77.5937,IN,True,40.49168749896981
106.210.206.194,19.315315315315,18.5196,76.313509293471,73.8554,IN,False,
106.205.212.60,21.135135135135,23.0258,72.98133678666,72.5873,IN,False,
152.58.149.199,19.801801801801,20.2724,85.831992511351,85.8338,IN,False,
157.48.122.147,11.459459459459,11.3428,77.71129602955,77.7274,IN,True,13.023732673888276
223.180.182.187,26.774774774774,26.8393,83.371131981277,80.9231,IN,False,
49.36.16.146,21.225225225225,22.7179,81.356710932258,75.8333,IN,False,
152.58.58.147,23.477477477477,22.7179,75.669579198478,75.8333,IN,False,
106.196.28.222,13.261261261261,12.9719,77.545285225097,77.5937,IN,True,32.44007267744697
223.189.134.196,24.936936936936,27.131,71.414565584177,72.3683,IN,False,
117.230.2.209,15.837837837837,9.9399,74.52272762245,76.2602,IN,False,
42.106.92.90,10.738738738738,11.0055,77.519762718696,76.9661,IN,False,
152.58.187.53,23.405405405405,25.5941,85.248743480648,85.1356,IN,False,
117.96.184.208,27.117117117117,26.8393,80.750205268839,80.9231,IN,True,35.24478052346606
157.40.115.121,22.756756756756,22.5626,88.49225089883,88.363,IN,True,25.27352389133448
157.42.253.72,26.162162162162,25.5941,84.875719527711,85.1356,IN,False,
47.15.149.45,26.972972972972,26.4652,83.113063104925,80.3498,IN,False,
157.35.40.227,24.486486486486,25.5941,87.114433951713,85.1356,IN,False,
223.187.251.184,24.63063063063,26.71,88.027321815954,88.4285,IN,False,
106.221.187.138,18.864864864864,17.384,79.457334061303,78.4564,IN,False,
49.42.85.169,27.837837837837,28.6519,77.20498875695,77.2315,IN,False,
112.79.63.163,24.18018018018,22.5626,88.26689552766,88.363,IN,False,
47.31.160.226,28.648648648648,28.6519,77.219237325502,77.2315,IN,True,1.2518461133129406
223.187.49.189,16.648648648648,17.384,80.378503440707,78.4564,IN,False,
27.63.220.218,10.414414414414,9.9399,76.118844821895,76.2602,IN,False,
152.58.225.134,12.486486486486,13.0878,78.302538162127,80.2785,IN,False,
152.58.212.112,12.9009009009,11.0055,79.335956640387,76.9661,IN,False,
49.42.88.66,29.405405405405,28.6519,76.980676504414,77.2315,IN,False,
157.46.177.151,10.54054054054,11.8675,76.204820566485,75.3576,IN,False,
106.198.20.51,12.774774774774,13.0878,80.053656280488,80.2785,IN,True,42.3619364550912
157.51.58.183,12.738738738738,13.0878,77.844005270409,80.2785,IN,False,
157.35.26.143,25.585585585585,25.5941,85.16166095732,85.1356,IN,True,2.782885524841629
223.191.26.114,22.576576576576,22.5626,88.454161690217,88.363,IN,True,9.50239117336222
152.58.232.137,13.225225225225,12.9719,74.998087740451,77.5937,IN,False,
157.34.246.225,22.414414414414,22.7179,75.0580098983,75.8333,IN,False,
106.220.74.222,18.108108108108,18.5196,73.988862671823,73.8554,IN,True,47.68087345399796
152.58.17.232,20.324324324324,19.0728,74.781932414514,72.8826,IN,False,
103.157.168.5,26.81081081081,26.6486,75.544390303427,74.0341,IN,False,
49.35.136.212,24.126126126126,21.2333,75.00203668495,81.6333,IN,False,
27.97.239.194,23.459459459459,21.2333,75.423550040789,81.6333,IN,False,
106.205.222.92,22.828828828828,23.0258,70.846870584762,72.5873,IN,False,
152.58.73.123,24.54054054054,26.9196,76.158893349958,75.7878,IN,False,
114.31.130.102,26.918918918918,26.7663,83.356119198458,83.3689,IN,True,16.95798290601387
152.58.131.34,26.882882882882,26.4652,82.036654657365,80.3498,IN,False,
157.32.198.62,21.189189189189,21.1959,72.834074763579,72.8302,IN,True,0.844958281185539
49.15.193.88,8.6666666666666,11.178,77.096525975603,75.8689,IN,False,
157.49.79.17,12.378378378378,9.919,78.269973494075,78.1195,IN,False,
1.38.219.216,19.135135135135,19.0728,72.89230490472,72.8826,IN,True,6.975243204852851
106.221.190.116,15.837837837837,17.384,78.04378135279,78.4564,IN,False,
27.63.255.6,13.549549549549,12.9719,78.287018023921,77.5937,IN,False,
152.59.199.129,17.477477477477,17.384,78.450489218357,78.4564,IN,True,10.36456540674034
47.15.2.70,26.468468468468,26.4652,80.330131869819,80.3498,IN,True,1.9944319273783744
106.222.2.113,21.279279279279,23.0258,72.859250954771,72.5873,IN,False,
157.45.136.236,12.342342342342,12.9719,76.617643369921,77.5937,IN,False,
152.58.24.136,26.612612612612,22.7179,78.516587035262,75.8333,IN,False,
42.106.184.230,11.153153153153,11.7338,79.813696543798,78.9592,IN,False,
125.62.198.86,16.99099099099,16.9604,82.238291197109,82.2381,IN,True,3.3855354139722422
106.223.206.195,27.369369369369,27.1833,77.72777431876,78.0167,IN,True,35.26259482335898
27.60.36.222,25.819819819819,26.8393,81.946650511465,80.9231,IN,False,
49.36.192.245,32.702702702702,32.7353,74.856912168401,74.8617,IN,True,3.642781676554275
49.37.51.115,22.342342342342,23.5158,87.330780041179,87.308,IN,False,
152.58.130.234,26.918918918918,26.4652,80.951421456733,80.3498,IN,False,
146.196.37.84,25.621621621621,25.5941,85.067433958604,85.1356,IN,True,7.49526077998132
182.237.186.248,19.009009009009,19.0728,72.836849648165,72.8826,IN,True,8.547158772927764
114.31.164.87,21.603603603603,21.5998,71.219122332881,71.2117,IN,True,0.8763943248278864
47.29.161.3,26.288288288288,26.1844,92.604460051065,91.7458,IN,False,
106.217.144.183,14.45045045045,17.384,79.990039743315,78.4564,IN,False,
152.58.86.178,28.72072072072,28.6519,77.231309614681,77.2315,IN,True,7.627464951108452
49.33.231.3,19.117117117117,19.0728,72.846216548049,72.8826,IN,True,6.222857574332881
157.41.248.248,20.54054054054,20.2724,85.912403681671,85.8338,IN,True,30.798545236064875
152.58.68.98,28.396396396396,27.1833,79.410667665437,78.0167,IN,False,
49.35.137.156,24.45045045045,23.2547,81.191169876031,77.4029,IN,False,
203.192.251.178,12.972972972972,12.9719,77.750258051565,77.5937,IN,True,16.986448898834603
47.15.147.97,26.468468468468,26.4652,80.350259690383,80.3498,IN,True,0.3650203297299419
110.227.16.168,21.351351351351,18.5196,78.3311937653,73.8554,IN,False,
103.55.42.42,29.477477477477,29.4709,77.697664771393,77.7033,IN,True,0.9111966144631852
157.51.198.95,12.828828828828,11.7338,79.682753962865,78.9592,IN,False,
157.47.14.53,17.603603603603,17.384,79.998447685554,78.4564,IN,False,
106.221.52.17,26.738738738738,26.7492,83.788557909506,83.2064,IN,False,
157.48.194.174,17.333333333333,17.384,78.407517883515,78.4564,IN,True,7.644214933246126
49.14.127.16,23.009009009009,21.7629,72.507161652173,72.1533,IN,False,
45.120.18.239,24.09009009009,24.1047,88.263943380554,88.2515,IN,True,2.0540732260384886
47.29.175.111,26.27027027027,26.1844,90.580748078358,91.7458,IN,False,
49.15.227.250,27.135135135135,28.6519,78.009694090745,77.2315,IN,False,
152.57.38.153,18.972972972972,18.5196,77.355731926381,73.8554,IN,False,
157.48.148.242,17.351351351351,17.384,77.924415087022,78.4564,IN,False,
157.38.85.96,26.72072072072,26.9196,74.576750615883,75.7878,IN,False,
152.57.217.114,18.774774774774,18.5196,73.83879463403,73.8554,IN,True,28.299046262570855
152.58.93.77,28.666666666666,28.6519,77.109299338015,77.2315,IN,True,12.05752087448578
152.58.218.1,10.99099099099,9.9667,75.951727924578,76.2667,IN,False,
103.243.4.233,29.099099099099,29.1302,77.0392150623,77.0183,IN,True,4.00335800817379
152.58.169.59,26.144144144144,26.1844,91.727092177991,91.7458,IN,True,4.836279136191745
152.58.190.202,23.837837837837,25.5941,86.49581858442,85.1356,IN,False,
42.107.88.57,18.522522522522,18.5196,73.86218185243,73.8554,IN,True,0.7857676077058255
106.197.35.72,9.2972972972972,11.4134,79.312167379243,76.6952,IN,False,
110.225.87.12,28.684684684684,28.6519,77.430642438207,77.2315,IN,True,19.80206287262095
47.31.151.172,28.45045045045,28.6519,77.094534487537,77.2315,IN,True,26.040457240940547
157.41.243.87,20.324324324324,20.2724,86.368136228993,85.8338,IN,False,
106.194.67.216,21.621621621621,23.0258,72.991736861757,72.5873,IN,False,
152.59.192.217,17.423423423423,17.384,78.446111642501,78.4564,IN,True,4.498001695899584
152.58.215.126,12.396396396396,11.0055,78.017106005455,76.9661,IN,False,
223.187.76.102,16.99099099099,17.384,82.257131584554,78.4564,IN,False,
152.58.32.118,19.909909909909,19.0728,75.3697734516,72.8826,IN,False,
152.58.150.228,22.09009009009,20.2724,83.907055134501,85.8338,IN,False,
223.187.99.81,28.684684684684,30.912,76.958253903438,75.8538,IN,False,
157.44.192.92,10.774774774774,9.9667,76.887077414575,76.2667,IN,False,
157.47.31.218,17.477477477477,17.384,78.412709064628,78.4564,IN,True,11.339105806487083
43.225.169.163,28.306306306306,28.6519,75.741456700021,77.2315,IN,False,
106.66.41.178,29.837837837837,29.4477,74.985319005147,75.6721,IN,False,
110.227.60.99,23.297297297297,22.7179,77.391166883943,75.8333,IN,False,
157.35.26.119,26.0,25.5941,84.718122530597,85.1356,IN,False,
42.106.76.175,11.099099099099,11.0055,77.320092779106,76.9661,IN,True,40.0418459464139
103.227.68.63,28.54054054054,29.1539,77.221899302952,75.7229,IN,False,
42.105.237.16,26.9009009009,26.9196,75.745991851285,75.7878,IN,True,4.6410970684378166
157.33.33.10,20.99099099099,18.5196,77.310773304408,73.8554,IN,False,
110.227.42.80,30.306306306306,27.1833,77.929064074015,78.0167,IN,False,
106.204.228.214,28.882882882882,29.4477,76.590205365136,75.6721,IN,False,
223.238.81.19,16.846846846846,17.384,80.217479911596,78.4564,IN,False,
49.34.195.199,21.261261261261,23.0258,73.372348763718,72.5873,IN,False,
27.59.91.127,13.027027027027,12.9719,77.67472445598,77.5937,IN,True,10.698480768696363
1.38.94.132,22.252252252252,22.2916,70.785197269679,70.7932,IN,True,4.43451062654185
152.59.109.155,27.369369369369,26.9196,76.632159645512,75.7878,IN,False,
150.129.88.87,12.954954954954,12.597,77.707652395951,75.8496,IN,False,
42.108.197.24,21.225225225225,21.1959,72.774534725576,72.8302,IN,True,6.628992093684684
27.0.179.145,26.846846846846,26.8393,80.940204985373,80.9231,IN,True,1.894618913337691
157.37.135.189,28.612612612612,28.6519,77.295351292071,77.2315,IN,True,7.611855954202124
157.38.154.207,25.135135135135,25.1825,75.829011525131,75.8391,IN,True,5.344531759929766
175.100.147.9,13.225225225225,12.9719,77.718896945251,77.5937,IN,True,31.14102427110144
152.58.95.64,28.828828828828,28.6519,78.257461992181,77.2315,IN,False,
106.204.156.104,30.324324324324,29.3875,76.857948396316,76.9682,IN,False,
152.58.57.125,22.288288288288,22.7179,77.969455580388,75.8333,IN,False,
152.58.116.61,28.756756756756,28.6519,77.155186671987,77.2315,IN,True,13.808051282735285
137.97.92.81,10.216216216216,9.9667,76.199093411209,76.2667,IN,True,28.576103394681702
106.221.231.54,28.486486486486,28.6519,77.305331088802,77.2315,IN,True,19.704412661021337
182.68.250.99,23.207207207207,23.2547,77.456523510052,77.4029,IN,True,7.6016423392665615
114.31.172.1,24.162162162162,24.1713,72.416430004321,72.4383,IN,True,2.4420456595109075
152.59.35.208,24.144144144144,23.0258,72.564181319056,72.5873,IN,False,
106.221.177.144,14.702702702702,17.384,77.585522327516,78.4564,IN,False,
152.58.68.32,29.513513513513,27.1833,77.373333355785,78.0167,IN,False,
110.224.95.82,13.045045045045,11.0055,80.251230862826,76.9661,IN,False,
157.41.249.216,22.234234234234,20.2724,84.732766094796,85.8338,IN,False,
223.189.231.59,25.027027027027,26.4652,78.426674271619,80.3498,IN,False,
152.58.195.112,13.009009009009,12.9719,77.706062505493,77.5937,IN,True,12.86282782268222
106.206.197.252,26.072072072072,25.5941,85.492328841848,85.1356,IN,False,
157.33.2.114,21.045045045045,18.5196,79.192153684915,73.8554,IN,False,
157.38.130.105,29.531531531531,26.9196,73.576776656594,75.7878,IN,False,
110.227.62.16,22.774774774774,22.7179,74.59030719813,75.8333,IN,False,
110.227.56.138,23.459459459459,22.7179,75.796739481095,75.8333,IN,False,
132.154.132.25,30.594594594594,30.912,76.84120460932,75.8538,IN,False,
171.79.32.219,23.387387387387,22.7179,76.717356850962,75.8333,IN,False,
223.238.85.6,18.666666666666,17.384,78.108784303487,78.4564,IN,False,
157.37.163.14,28.684684684684,28.6519,76.978792535384,77.2315,IN,True,24.96754566559915
157.46.190.251,9.7117117117117,8.4855,76.31895151408,76.9492,IN,False,
223.196.171.133,16.414414414414,16.5408,81.821283662904,81.5232,IN,True,34.76574399762671
49.15.228.139,18.774774774774,19.0728,74.276498829026,72.8826,IN,False,
103.137.30.190,19.189189189189,19.235,72.83989342328,72.8598,IN,True,5.486090524919256
42.105.232.135,26.99099099099,26.9196,75.78633892987,75.7878,IN,True,7.911653178002923
49.15.187.123,12.936936936936,12.9719,77.628086029741,77.5937,IN,True,5.374181440661976
157.38.154.124,25.207207207207,25.1825,75.853936522293,75.8391,IN,True,3.118831007452885
152.58.166.134,20.846846846846,20.2724,85.083503610925,85.8338,IN,False,
223.231.133.249,13.117117117117,12.9719,77.610584524853,77.5937,IN,True,16.169542864905363
117.99.244.253,19.153153153153,19.0728,77.325396518442,72.8826,IN,False,
117.97.73.196,27.747747747747,30.3244,78.566174994709,78.0339,IN,False,
106.210.180.47,19.801801801801,18.5196,72.75228459407,73.8554,IN,False,
150.107.97.40,19.387387387387,19.3016,72.813520440894,72.8511,IN,True,10.284551857451412
152.58.58.47,23.135135135135,22.7179,78.708019543382,75.8333,IN,False,
117.195.133.138,17.153153153153,16.7438,77.746464798571,77.986,IN,False,
152.58.170.185,24.81081081081,26.1844,93.931275992524,91.7458,IN,False,
